TargetB,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
0,2,8,1,5,16.0,13.0,11.0,10.0,15,68,11,27,48,5,12,19,A,1,35,45.0,M,0,299400.0,30,0
0,1,1,1,1,25.0,25.0,25.0,25.0,25,25,7,19,16,3,8,7,N,0,29,76.0,F,1,171300.0,61,83472
1,9,41,4,18,18.0,17.44,12.15,18.25,5,126,31,53,127,9,20,36,S,1,24,57.0,F,1,242100.0,28,83472
0,2,2,1,1,16.0,13.0,13.0,10.0,19,29,10,23,22,4,10,9,A,0,24,41.0,F,1,278100.0,26,60011
0,1,1,1,1,25.0,25.0,25.0,25.0,24,24,10,20,18,4,8,7,N,0,15,59.15897112857484,F,1,323100.0,23,55978
0,2,15,1,10,12.0,11.0,6.57,10.0,21,126,10,27,66,4,12,30,A,1,7,78.0,M,1,240000.0,15,60727
1,1,4,0,2,20.0,20.0,11.75,14.224430812041488,25,67,4,17,36,2,2,13,A,1,15,59.15897112857484,F,0,323100.0,23,0
0,2,7,2,4,20.0,18.0,11.29,18.0,22,87,12,32,56,6,15,21,A,0,35,59.15897112857484,U,1,341200.0,27,92525
1,5,15,1,8,5.0,5.8,5.13,7.0,15,104,12,31,61,5,13,25,S,1,14,85.0,M,1,428600.0,26,92525
1,4,10,2,7,15.0,16.25,13.6,20.0,18,100,13,34,64,6,17,29,S,1,14,58.0,F,0,428600.0,26,92525
1,1,1,1,1,15.0,15.0,15.0,15.0,16,16,11,16,13,4,6,5,F,0,14,79.0,M,1,428600.0,26,92525
1,6,43,6,25,5.0,5.83,6.16,5.83,18,126,19,40,100,5,16,34,S,1,14,66.0,F,1,352800.0,36,92525
1,5,7,2,2,4.0,4.4,5.14,5.0,18,35,12,28,27,6,13,11,A,1,6,70.0,M,0,183800.0,18,0
0,2,3,0,0,25.0,25.0,23.33,14.224430812041488,18,39,13,31,32,6,6,13,A,0,8,34.0,F,0,138600.0,7,38710
1,3,5,1,2,16.0,12.0,10.4,10.0,20,40,12,33,35,6,16,15,A,0,10,58.0,M,0,144300.0,9,0
0,2,2,1,1,20.0,15.0,15.0,10.0,18,29,11,24,22,4,10,9,A,0,19,49.0,M,0,154900.0,8,38710
1,3,9,2,4,10.0,15.0,11.0,15.0,18,68,13,34,55,6,16,21,A,0,7,85.0,F,0,239200.0,15,0
0,1,1,1,1,20.0,20.0,20.0,20.0,21,21,9,15,14,4,7,6,F,0,6,47.0,F,0,203700.0,30,45048
0,4,11,2,5,17.0,15.5,10.18,15.0,20,68,15,36,53,6,17,21,A,1,19,70.0,F,1,163200.0,22,40629
0,1,2,1,2,20.0,20.0,11.5,20.0,18,56,9,12,16,4,6,7,A,0,8,59.15897112857484,F,1,155500.0,12,40629
0,2,5,2,4,22.0,19.0,16.0,19.0,22,66,11,30,48,5,13,19,A,0,19,59.15897112857484,F,0,166300.0,22,0
1,3,3,2,2,25.0,21.67,21.67,22.5,22,27,13,27,25,6,13,11,A,0,3,59.15897112857484,F,0,242300.0,24,0
1,2,8,1,5,15.0,13.0,10.38,11.0,18,67,13,34,51,6,16,21,A,0,13,45.0,F,1,319400.0,37,68282
0,1,5,1,2,20.0,20.0,14.4,20.0,23,64,12,31,46,6,14,17,A,0,5,59.15897112857484,M,1,237300.0,21,68282
1,4,5,1,1,10.0,6.75,6.4,10.0,16,39,13,33,32,6,15,14,S,1,12,43.0,M,1,225900.0,36,68282
1,3,7,2,4,4.0,10.67,8.43,11.0,15,64,15,33,48,6,14,17,A,1,11,59.15897112857484,U,0,220600.0,18,0
0,3,22,2,14,10.0,10.0,6.59,10.0,20,124,13,33,79,6,17,34,S,1,6,76.0,M,1,204600.0,30,54217
1,4,11,3,9,15.0,13.75,10.82,15.0,19,124,14,35,70,6,16,29,A,0,2,77.0,F,1,217100.0,20,54217
0,4,8,2,3,17.0,15.5,14.13,15.5,18,62,13,35,52,6,17,20,S,1,6,38.0,M,1,179700.0,26,54217
1,6,11,4,6,22.0,13.33,10.82,15.5,10,41,21,41,43,7,17,17,A,0,0,59.15897112857484,M,0,224200.0,0,54217
0,2,11,1,6,10.0,10.0,12.36,10.0,23,93,13,34,73,6,16,26,A,1,0,67.0,M,0,333300.0,0,79008
1,4,14,3,5,5.0,9.75,8.93,8.33,16,68,29,44,73,4,13,18,A,0,24,43.0,F,1,236200.0,24,79008
0,1,10,0,5,10.0,12.0,15.7,14.224430812041488,15,86,31,50,86,6,6,23,S,1,24,48.0,M,0,236200.0,24,0
1,6,17,5,13,4.0,5.5,4.76,5.6,17,123,12,31,69,6,15,29,S,1,27,57.0,F,1,220100.0,23,79008
1,1,8,0,5,15.0,15.0,13.38,14.224430812041488,26,84,10,32,55,5,5,24,A,1,24,33.0,M,0,236200.0,24,0
1,2,4,1,2,20.0,20.0,15.5,20.0,25,43,11,33,37,6,17,17,A,0,28,25.0,F,1,195300.0,32,65740
1,1,1,1,1,15.0,15.0,15.0,15.0,20,20,8,15,13,3,6,5,F,0,35,50.0,M,1,225200.0,27,65740
1,0,1,0,0,450.0,0.0,450.0,14.224430812041488,23,23,25,25,38,6,6,8,N,0,24,59.15897112857484,F,1,206700.0,24,65740
1,2,2,1,1,36.0,36.0,36.0,36.0,26,33,11,28,26,5,13,11,A,0,6,73.0,F,1,179500.0,26,41190
1,1,2,1,1,6.0,20.0,13.0,20.0,15,17,10,14,13,4,6,5,F,0,8,59.15897112857484,F,1,175600.0,17,0
1,6,9,2,5,10.0,10.17,9.11,10.0,18,52,11,32,41,6,16,17,S,1,24,59.15897112857484,F,0,237700.0,29,0
1,2,11,1,6,20.0,20.0,16.82,20.0,19,86,13,35,66,6,17,25,A,1,24,50.0,U,0,323300.0,28,0
1,2,5,0,1,25.0,23.5,19.4,14.224430812041488,18,63,13,34,52,6,6,20,A,0,22,53.0,F,1,320900.0,24,87748
0,2,2,2,2,20.0,20.0,20.0,20.0,16,24,11,21,19,5,9,8,N,0,24,65.0,M,1,265100.0,25,87748
0,2,5,1,2,15.0,13.0,9.4,11.0,18,66,14,31,45,5,11,16,A,0,5,59.15897112857484,F,0,265100.0,25,0
1,4,12,0,4,11.0,7.75,7.33,14.224430812041488,15,93,12,28,57,5,5,21,S,1,31,69.0,F,1,351400.0,0,0
1,1,17,1,8,6.0,11.0,8.35,11.0,18,104,25,41,90,5,11,25,A,1,31,69.0,M,1,351400.0,0,0
0,3,21,2,17,10.0,11.67,12.62,12.5,17,130,12,33,81,5,15,31,A,1,24,44.0,M,1,452100.0,36,80359
1,6,26,5,14,7.0,6.33,7.08,6.2,18,125,13,32,79,6,17,32,S,1,22,59.15897112857484,M,0,399400.0,27,0
0,2,5,2,5,125.0,125.0,76.4,125.0,17,93,14,33,60,6,15,24,A,0,34,59.15897112857484,M,0,568700.0,33,0
1,2,2,2,2,20.0,21.5,21.5,21.5,22,29,12,26,24,6,13,11,A,0,34,71.0,F,1,568700.0,28,103584
0,1,7,0,3,15.0,15.0,12.14,14.224430812041488,25,103,12,33,65,6,6,25,A,0,24,59.15897112857484,F,1,349400.0,37,95596
0,5,13,3,9,8.0,7.6,7.69,8.33,17,74,10,30,55,5,15,22,S,1,24,59.15897112857484,F,1,425800.0,27,95596
1,3,3,1,1,16.0,12.0,12.0,10.0,20,33,10,27,26,4,12,11,A,0,24,49.0,M,1,323700.0,31,95596
1,2,20,0,8,20.0,17.5,17.1,14.224430812041488,6,109,32,50,118,7,7,30,S,1,25,49.0,M,0,173800.0,21,95596
0,3,14,3,11,12.0,7.33,5.29,7.33,17,77,12,31,58,5,15,23,A,1,13,51.0,F,1,582500.0,28,93607
1,5,8,4,5,10.0,16.4,14.75,16.75,18,53,13,31,43,6,16,18,S,1,14,61.0,M,1,347700.0,28,93607
0,2,6,2,3,30.0,26.0,23.67,26.0,21,44,13,33,42,6,17,17,S,1,14,59.15897112857484,F,0,361900.0,24,0
1,4,5,1,2,25.0,16.5,14.2,20.0,18,41,13,32,34,6,16,15,A,1,13,59.15897112857484,M,0,338500.0,39,0
1,1,1,0,0,20.0,20.0,20.0,14.224430812041488,19,19,9,13,11,4,4,5,F,0,14,53.0,M,1,450700.0,19,93607
1,4,6,1,2,10.0,8.75,7.67,10.0,22,41,13,33,35,6,15,14,S,1,2,59.15897112857484,M,0,266700.0,18,0
1,3,3,3,3,15.0,16.67,16.67,16.67,16,29,14,28,25,6,13,11,A,1,2,76.0,M,1,327300.0,31,75731
0,5,5,1,1,10.0,8.4,8.4,7.0,18,27,13,26,25,6,12,10,A,1,1,59.15897112857484,F,0,347500.0,13,0
0,2,16,1,10,10.0,10.0,7.5,10.0,25,125,10,30,68,4,13,29,A,1,7,78.0,M,1,225600.0,16,35836
0,5,14,4,10,6.0,6.4,5.36,6.5,16,93,12,31,59,5,14,25,S,1,3,59.15897112857484,M,1,266000.0,15,35836
0,1,4,0,2,20.0,20.0,15.5,14.224430812041488,26,43,11,32,37,5,5,15,A,0,6,36.0,F,0,184600.0,30,0
0,2,4,1,2,20.0,19.0,15.0,20.0,17,64,12,31,39,6,14,15,A,0,7,64.0,M,0,238100.0,19,0
1,2,17,0,8,30.0,28.5,15.18,14.224430812041488,18,128,13,35,77,6,6,33,A,1,5,76.0,M,0,215900.0,31,0
1,6,33,4,19,10.0,7.83,5.48,8.25,21,110,13,33,72,6,17,33,A,1,9,84.0,F,1,228000.0,20,39094
0,7,30,4,15,5.0,4.0,3.93,4.0,18,125,14,36,80,6,17,32,S,1,9,59.15897112857484,F,0,184500.0,0,0
0,3,23,3,12,25.0,24.0,10.52,24.0,24,97,12,32,68,6,17,27,A,1,3,85.0,F,1,367900.0,29,70813
1,2,12,0,4,10.0,10.0,8.42,14.224430812041488,17,125,7,20,43,3,3,17,A,1,13,51.0,M,0,516400.0,31,0
0,2,9,0,7,17.0,16.0,11.22,14.224430812041488,18,92,13,33,61,6,6,25,A,1,13,59.15897112857484,M,1,585300.0,29,118256
0,6,11,6,9,20.0,14.17,12.64,14.17,21,68,13,31,50,5,16,20,S,1,13,59.15897112857484,F,0,587400.0,34,0
1,2,6,1,4,20.0,25.0,21.67,30.0,26,64,11,32,57,5,16,21,A,0,13,59.0,U,1,574200.0,37,118256
1,2,15,2,9,11.0,9.5,8.47,9.5,16,65,14,32,53,6,14,20,S,1,5,51.0,F,0,424000.0,24,0
1,1,1,1,1,100.0,100.0,100.0,100.0,21,21,26,33,35,5,8,7,F,0,13,77.0,F,1,537700.0,19,118256
1,1,13,0,8,50.0,50.0,32.31,14.224430812041488,15,123,19,35,90,3,3,27,E,0,13,72.0,F,1,343500.0,29,51250
0,4,13,4,8,10.0,7.5,8.0,7.5,18,113,13,31,82,6,15,29,S,1,11,7.0,M,1,361700.0,13,51250
1,2,8,1,5,100.0,80.0,44.38,60.0,16,118,14,36,71,6,17,31,A,1,13,69.0,M,1,446200.0,30,60896
1,2,3,0,1,20.0,13.5,10.67,14.224430812041488,18,40,12,31,32,6,6,13,A,0,19,61.0,F,1,181400.0,17,60896
1,1,1,1,1,20.0,20.0,20.0,20.0,17,17,10,15,13,4,6,5,F,0,13,64.0,M,1,228700.0,30,60896
1,3,20,2,12,6.0,9.67,8.95,11.0,18,101,10,27,63,5,15,26,S,1,2,59.15897112857484,F,1,267900.0,36,62824
1,4,16,0,5,18.0,17.25,12.5,14.224430812041488,18,86,9,31,60,4,4,23,S,1,20,37.0,M,1,254500.0,6,62824
0,3,13,2,8,5.0,5.67,5.08,5.0,18,93,13,32,61,6,15,24,A,1,20,75.0,F,1,217000.0,22,61243
1,2,4,0,2,20.0,17.5,15.0,14.224430812041488,25,53,12,32,40,6,6,17,A,0,7,48.0,F,0,177300.0,12,0
1,2,2,1,1,28.0,25.5,25.5,23.0,18,29,14,28,25,6,13,11,A,0,7,59.15897112857484,F,0,250000.0,12,0
1,1,1,1,1,20.0,20.0,20.0,20.0,15,15,8,9,9,3,4,4,E,0,3,59.15897112857484,F,0,320600.0,31,0
0,1,1,1,1,25.0,25.0,25.0,25.0,21,21,10,16,15,5,8,7,N,0,1,33.0,F,0,512700.0,22,91106
1,4,38,1,9,20.0,21.25,19.74,20.0,9,122,59,78,174,10,19,37,A,1,3,59.15897112857484,M,0,513200.0,35,0
1,1,1,1,1,15.0,15.0,15.0,15.0,16,16,6,8,7,2,3,3,E,0,13,59.15897112857484,F,0,425900.0,35,0
0,1,3,0,2,20.0,25.0,18.33,14.224430812041488,9,41,19,35,38,7,7,12,A,0,3,43.0,M,1,578200.0,21,91106
1,2,4,0,2,36.0,28.5,22.75,14.224430812041488,20,76,13,32,51,6,6,19,A,0,7,67.0,F,0,217200.0,13,0
1,3,9,0,1,16.0,14.67,10.44,14.224430812041488,18,68,13,32,49,6,6,18,A,0,6,68.0,M,1,210500.0,24,32990
1,3,10,2,6,100.0,70.0,36.8,75.0,16,89,14,36,65,6,17,27,A,1,0,73.0,U,1,194900.0,0,33927
0,4,8,2,3,15.0,13.75,12.75,13.0,18,45,13,35,41,6,17,17,A,0,9,59.15897112857484,U,0,207200.0,16,0
1,1,1,1,1,15.0,15.0,15.0,15.0,21,21,7,13,11,3,6,5,N,0,7,45.0,F,0,221500.0,29,33927
0,2,13,0,8,22.0,22.0,19.54,14.224430812041488,17,116,12,31,68,6,6,30,A,1,3,65.0,U,1,465800.0,27,50578
0,3,6,1,2,10.0,17.33,16.17,10.0,17,41,13,34,37,6,16,15,A,0,19,59.15897112857484,F,0,153000.0,20,0
1,4,4,1,1,7.0,8.0,8.0,7.0,16,32,13,27,24,6,12,10,A,0,31,59.15897112857484,U,0,142600.0,11,0
0,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,F,0,21,59.15897112857484,F,0,152800.0,5,0
1,3,6,2,2,219.0,79.67,122.17,76.5,6,29,30,44,48,6,13,11,A,0,31,59.15897112857484,F,1,139800.0,22,43964
0,6,25,4,13,19.0,17.33,11.16,16.75,19,115,14,33,74,6,17,32,S,1,21,50.0,U,0,159900.0,22,41311
1,5,31,3,17,9.0,10.4,6.55,9.33,24,122,11,33,77,5,16,31,S,1,8,47.0,F,0,161300.0,6,0
1,3,23,2,11,8.0,6.67,6.79,7.5,16,129,15,30,74,5,11,27,S,1,23,59.15897112857484,F,0,187800.0,0,81759
1,1,1,1,1,15.0,15.0,15.0,15.0,23,23,8,18,16,3,7,6,N,0,19,59.15897112857484,F,1,137200.0,20,81759
1,6,17,5,7,10.0,9.17,6.35,8.0,16,93,10,25,38,4,12,12,A,1,19,77.0,F,0,157700.0,27,0
0,1,1,1,1,25.0,25.0,25.0,25.0,21,21,11,18,16,5,8,7,F,0,14,47.0,M,1,206700.0,30,59715
0,1,4,1,4,25.0,25.0,28.75,25.0,26,67,6,27,49,3,13,19,A,1,20,2.0,F,1,162500.0,15,59715
0,2,15,2,11,10.0,11.0,5.07,11.0,24,112,10,21,61,5,10,24,A,1,2,17.0,F,0,289700.0,29,79024
1,2,6,2,5,30.0,30.0,22.5,30.0,23,77,13,33,56,6,16,23,A,1,13,39.0,F,1,261800.0,42,79024
1,1,1,1,1,20.0,20.0,20.0,20.0,24,24,7,17,16,3,7,6,N,0,14,65.0,M,1,349100.0,28,79024
0,8,18,6,11,10.0,10.5,9.61,10.5,15,69,14,33,58,6,17,23,S,1,24,59.15897112857484,M,1,112600.0,23,0
1,6,40,4,19,25.0,24.17,20.8,24.0,18,110,25,46,98,11,22,36,S,1,31,47.0,M,1,112600.0,0,0
0,6,12,4,7,10.0,5.17,4.0,5.75,22,53,12,33,42,6,16,17,S,1,35,47.0,M,1,215000.0,30,84525
1,4,5,3,3,15.0,10.5,9.8,11.33,23,39,12,32,34,6,16,15,A,0,24,41.0,F,1,220800.0,31,84525
0,6,13,3,5,10.0,8.83,7.46,9.33,23,63,12,31,48,6,16,20,S,1,30,50.0,F,1,96200.0,27,0
0,4,6,3,3,10.0,10.0,9.17,10.0,18,28,15,28,27,6,13,11,A,0,24,59.15897112857484,M,0,199100.0,29,0
1,3,6,2,3,20.0,18.33,14.33,20.0,25,65,11,29,46,6,15,18,A,0,20,59.15897112857484,F,1,216600.0,36,53750
1,5,11,3,6,13.0,11.2,9.09,10.33,18,75,13,33,52,6,15,22,A,0,20,53.0,M,1,216600.0,36,53750
0,4,6,2,4,14.0,10.0,8.33,8.0,18,45,12,30,35,6,15,15,S,1,16,29.0,M,1,181100.0,25,53750
1,3,4,1,1,16.0,12.67,10.75,16.0,17,44,13,30,34,6,13,13,A,0,17,77.0,M,1,204400.0,23,53750
0,9,15,9,11,3.0,5.78,5.13,5.78,15,45,13,31,39,6,17,17,S,1,20,21.0,M,0,206300.0,35,46449
1,8,22,5,15,8.0,6.38,6.59,6.4,19,128,11,33,73,6,17,33,S,1,18,77.0,F,1,218200.0,33,64110
1,1,3,0,1,25.0,25.0,19.0,14.224430812041488,18,53,13,30,39,6,6,16,A,0,18,59.15897112857484,M,1,218200.0,33,64110
0,2,13,1,7,16.0,15.0,10.62,16.0,17,100,13,29,60,6,12,23,S,1,17,52.0,M,1,127800.0,23,54069
0,4,4,0,0,10.0,7.5,7.5,14.224430812041488,18,31,12,27,24,6,6,11,A,0,17,74.0,F,1,132600.0,19,54069
1,1,4,0,3,30.0,30.0,23.75,14.224430812041488,24,51,11,31,41,6,6,18,A,1,10,59.15897112857484,M,0,164200.0,10,0
1,2,2,2,2,15.0,15.0,15.0,15.0,17,21,13,20,19,6,10,8,N,1,10,81.0,M,0,143500.0,13,32331
0,5,9,3,4,3.0,5.4,4.56,5.0,17,52,12,29,33,6,14,14,A,0,10,49.0,F,1,161600.0,0,0
1,3,5,2,3,25.0,15.33,15.2,13.0,18,41,13,33,35,6,16,15,A,1,8,71.0,M,1,343100.0,14,79042
1,3,17,2,12,15.0,13.67,9.94,15.0,7,129,19,37,79,5,14,28,S,1,11,64.0,M,0,343100.0,24,0
1,6,12,4,7,6.0,5.0,4.5,5.0,17,57,12,32,50,6,17,19,S,1,21,59.15897112857484,M,0,199300.0,0,0
1,7,41,3,18,11.0,12.57,10.41,13.67,16,130,13,32,76,5,16,32,S,1,18,49.0,F,0,174500.0,12,58078
0,9,22,6,12,5.0,5.22,5.0,5.17,19,57,11,32,52,5,15,21,S,1,18,69.0,F,1,178000.0,28,58078
1,2,3,0,0,17.0,16.0,14.0,14.224430812041488,18,52,11,26,35,5,5,14,A,0,17,65.0,F,0,192100.0,26,58078
1,1,1,1,1,20.0,20.0,20.0,20.0,24,24,7,17,15,3,7,6,N,0,20,59.15897112857484,F,0,194300.0,25,0
0,1,1,1,1,24.0,24.0,24.0,24.0,20,20,10,17,15,4,7,6,F,0,18,53.0,F,1,223000.0,25,58078
1,2,6,2,4,15.0,15.0,10.83,15.0,23,41,12,31,37,6,15,15,A,0,31,59.15897112857484,M,0,199300.0,11,58078
1,3,17,2,9,32.0,29.0,24.06,28.5,22,105,13,35,75,6,17,30,S,1,12,82.0,F,0,330400.0,20,0
1,2,2,2,2,35.0,32.5,32.5,32.5,17,31,14,29,27,6,13,11,A,0,2,49.0,F,1,330400.0,22,62979
1,2,2,0,0,25.0,17.5,17.5,14.224430812041488,15,27,12,24,23,5,5,9,N,0,14,20.0,M,1,334300.0,37,62979
0,0,1,0,0,0.0,0.0,20.0,14.224430812041488,8,23,8,8,13,3,3,5,N,0,13,68.0,M,1,382500.0,25,62979
1,8,13,4,6,6.0,3.88,5.0,3.0,19,65,12,31,49,6,16,20,A,1,8,59.15897112857484,U,1,162400.0,16,45165
0,4,6,1,2,14.0,14.0,11.83,14.0,18,68,13,28,40,6,12,15,A,1,19,64.0,M,1,171900.0,18,55035
0,2,2,1,1,17.0,16.0,16.0,15.0,18,31,10,24,22,4,10,9,A,0,17,59.15897112857484,M,0,186700.0,16,0
1,5,10,2,4,10.0,6.0,4.4,7.5,16,76,8,23,33,4,11,12,A,0,20,82.0,M,0,212300.0,34,70545
1,4,6,2,3,15.0,13.0,10.67,15.0,22,45,12,31,35,6,14,14,A,0,18,59.15897112857484,U,1,180500.0,24,70545
0,2,2,1,1,20.0,20.0,20.0,20.0,18,29,10,24,22,4,10,9,A,0,23,83.0,F,1,275700.0,44,70545
0,4,20,3,14,10.0,12.75,11.1,13.67,19,105,12,31,71,5,15,28,A,1,18,55.0,F,1,180500.0,24,70545
1,4,20,2,10,10.0,10.0,7.05,10.0,18,120,14,33,72,6,15,30,S,1,31,59.0,F,1,135300.0,47,43517
1,7,48,4,20,4.0,7.86,7.38,7.5,16,130,11,28,79,5,15,34,S,1,19,59.15897112857484,M,1,124700.0,29,43517
1,3,9,2,6,32.0,27.0,17.67,24.5,18,101,14,32,62,6,15,28,A,1,0,59.15897112857484,M,0,247600.0,0,0
1,8,9,3,3,6.0,6.75,6.67,6.33,17,32,14,32,30,6,15,13,S,1,14,59.15897112857484,F,0,229400.0,28,0
0,4,12,3,8,25.0,16.25,15.42,13.33,18,113,13,33,66,6,16,29,S,1,27,57.0,M,1,163300.0,30,0
0,7,47,6,21,5.0,10.0,17.6,10.83,21,123,20,39,105,5,16,34,S,1,24,43.0,F,1,246400.0,37,0
1,3,22,1,15,15.0,12.67,9.68,13.0,26,126,10,31,72,5,15,31,S,1,14,43.0,U,1,195100.0,23,50606
0,2,5,2,3,15.0,12.0,7.8,12.0,20,65,10,26,41,4,11,15,A,0,20,63.0,F,1,212500.0,20,50606
1,1,3,1,2,20.0,20.0,11.67,20.0,20,56,12,27,38,6,12,14,A,0,20,55.0,F,1,150200.0,41,50606
1,1,2,0,1,16.0,16.0,13.0,14.224430812041488,26,42,10,28,29,4,4,11,A,0,7,59.15897112857484,F,0,416700.0,13,0
1,5,21,2,9,10.0,9.4,6.62,7.5,18,129,14,35,74,6,16,31,S,1,9,55.0,F,0,114900.0,17,0
0,4,25,3,12,25.0,21.5,20.96,22.0,23,128,22,43,113,6,17,34,A,0,8,59.15897112857484,F,0,137200.0,30,0
1,3,14,2,8,20.0,16.0,13.57,17.0,22,92,17,38,83,7,18,28,A,1,5,75.0,F,1,166400.0,47,41642
0,1,24,0,12,41.0,41.0,19.63,14.224430812041488,18,129,13,29,82,6,6,29,A,1,6,59.15897112857484,F,0,131000.0,38,42272
1,3,16,2,7,12.0,10.67,7.63,10.0,15,123,15,36,71,6,16,31,A,1,8,59.15897112857484,M,0,130500.0,26,0
0,2,18,2,10,10.0,15.0,20.94,15.0,25,92,10,30,58,5,15,24,A,1,8,66.0,F,1,128400.0,20,42272
0,2,22,1,9,10.0,12.0,4.95,12.0,15,130,8,24,52,4,12,20,A,1,8,18.0,M,1,111700.0,18,38859
0,2,19,1,8,20.0,20.0,18.16,20.0,23,113,13,35,69,6,17,26,A,1,8,59.15897112857484,M,1,122600.0,29,38859
0,2,2,1,1,15.0,10.0,10.0,5.0,19,31,10,23,21,4,9,8,A,0,12,55.0,F,1,368300.0,20,72914
0,2,2,2,2,24.0,21.0,21.0,21.0,22,28,12,26,24,6,13,11,A,0,14,77.0,F,0,247600.0,38,72914
0,3,3,2,2,12.0,10.67,10.67,11.0,17,21,13,21,19,6,10,8,N,0,12,35.0,M,1,267000.0,26,72914
1,4,21,1,7,16.0,14.0,10.19,12.0,15,123,16,34,103,4,12,37,E,1,17,87.0,F,1,156800.0,26,41505
1,1,1,1,1,20.0,20.0,20.0,20.0,23,23,8,18,16,3,7,6,N,0,6,51.0,F,0,185100.0,22,0
1,4,27,2,14,10.0,10.25,12.04,10.5,19,123,14,35,85,6,16,30,S,1,20,79.0,F,1,231100.0,33,72104
0,1,6,1,5,25.0,25.0,24.17,25.0,20,85,13,32,59,6,15,23,A,0,17,59.15897112857484,M,0,150400.0,22,0
1,3,9,2,4,10.0,6.0,5.22,7.5,16,66,15,34,50,6,15,20,A,0,3,59.15897112857484,F,0,351400.0,8,0
1,1,17,0,12,22.0,22.0,12.12,14.224430812041488,15,129,12,30,70,5,5,31,L,1,2,57.0,F,1,270700.0,16,53625
1,4,15,3,7,10.0,11.5,8.53,10.33,19,123,13,35,63,6,17,27,A,0,2,60.0,F,1,273800.0,28,53625
0,1,1,1,1,15.0,15.0,15.0,15.0,20,20,8,15,13,3,6,5,F,0,6,33.0,M,1,274300.0,29,53625
0,2,3,0,0,20.0,20.0,16.67,14.224430812041488,18,28,13,27,25,6,6,11,A,0,13,40.0,F,0,239500.0,32,0
1,5,15,4,10,14.0,11.6,8.2,11.5,23,122,12,32,67,6,17,30,S,1,0,59.15897112857484,U,1,213500.0,0,87122
1,3,8,3,6,25.0,12.0,8.25,12.0,24,56,7,23,35,4,12,15,A,1,0,87.0,F,0,390500.0,0,87122
0,4,8,1,3,7.0,7.5,5.75,9.0,16,76,11,26,46,4,9,17,A,0,10,49.0,F,1,122700.0,0,0
0,4,16,1,8,15.0,13.5,9.88,12.0,19,62,13,35,55,6,17,22,S,1,21,57.0,F,1,323300.0,0,0
0,2,10,1,7,16.0,15.0,9.8,14.0,17,103,13,33,65,6,15,27,A,1,19,76.0,F,1,176500.0,20,55005
0,1,7,0,3,16.0,16.0,12.57,14.224430812041488,19,104,14,29,52,6,6,23,A,0,18,77.0,F,0,224900.0,36,0
0,4,6,3,4,15.0,12.25,10.17,11.33,18,41,13,29,32,6,14,13,A,1,17,68.0,M,1,195500.0,37,55005
1,2,8,1,4,35.0,12.5,23.13,10.0,9,57,24,43,73,4,13,17,A,0,19,38.0,F,1,205100.0,33,55005
0,6,19,2,8,7.0,7.33,6.26,8.0,15,93,12,33,66,6,17,26,A,1,12,59.15897112857484,F,1,249400.0,38,63668
0,8,15,7,10,10.0,11.0,9.73,10.29,22,53,13,35,47,6,17,19,A,1,19,43.0,M,1,189600.0,29,63668
1,3,25,1,15,20.0,16.67,10.6,10.0,18,123,12,34,78,6,17,33,S,1,7,49.0,F,0,229300.0,17,42637
1,1,2,1,2,15.0,15.0,9.0,15.0,17,17,16,20,18,6,8,7,F,0,6,52.0,F,1,243200.0,23,42637
1,2,3,2,3,20.0,18.0,15.33,18.0,23,40,12,31,34,6,16,15,A,0,10,59.15897112857484,U,0,210500.0,0,0
1,6,17,5,14,9.0,7.67,7.76,7.4,18,126,11,32,71,5,15,32,S,1,2,35.0,M,1,254600.0,14,45271
1,7,27,5,19,5.0,5.0,5.26,5.0,17,130,14,33,88,6,17,34,S,1,40,59.15897112857484,M,0,196700.0,44,0
1,4,13,2,6,10.0,9.0,6.92,10.0,22,93,12,27,55,6,13,21,A,1,2,75.0,F,1,234600.0,48,78203
1,3,3,3,3,15.0,12.33,12.33,12.33,24,34,9,26,27,4,12,11,A,0,12,53.0,M,1,266600.0,33,78203
1,2,4,1,1,15.0,15.0,12.5,15.0,20,43,12,32,36,6,15,15,A,0,40,53.0,F,1,245700.0,42,0
0,1,1,1,1,20.0,20.0,20.0,20.0,24,24,8,19,16,3,7,6,N,0,21,59.15897112857484,U,0,139500.0,32,0
0,1,12,1,5,13.0,13.0,9.92,13.0,21,105,11,29,57,5,13,25,A,0,29,86.0,M,1,147000.0,43,49514
1,0,1,0,0,15.0,0.0,15.0,14.224430812041488,23,23,9,9,14,3,3,5,N,0,8,65.0,M,1,146300.0,41,49514
0,2,27,0,13,35.0,30.0,15.43,14.224430812041488,20,103,16,38,93,8,8,34,A,1,0,81.0,M,1,147000.0,0,49514
1,5,20,3,16,10.0,8.2,6.35,8.67,19,125,13,34,76,6,17,33,S,1,8,73.0,U,0,145500.0,34,0
1,4,8,3,4,15.0,13.0,9.5,12.33,19,57,13,31,45,6,15,18,A,1,8,61.0,F,0,158600.0,37,0
